TestDataID,Rating
31853,3.67752
31854,1.921
31855,3.32189
31856,2.13737
31857,3.72048
31858,3.78155
31859,2.88087
31860,2.87756
31861,2.63773
31862,2.82904
31863,3.14792
31864,2.49676
31865,3.26438
31866,2.57538
31867,4.1594
31868,4.04628
31869,3.37023
31870,3.36755
31871,4.25248
31872,3.92484
31873,2.8268
31874,2.65306
31875,3.50523
31876,4.02289
31877,3.44925
31878,4.13074
31879,4.67514
31880,4.27278
31881,3.87044
31882,3.35191
31883,3.79815
31884,3.51853
31885,4.0361
31886,4.15038
31887,4.07291
31888,3.59891
31889,4.01547
31890,4.3397
31891,3.7228
31892,3.76861
31893,3.86243
31894,4.42674
31895,3.95897
31896,4.16561
31897,3.67049
31898,3.8505
31899,4.08061
31900,3.88537
31901,3.59084
31902,4.16724
31903,3.81295
31904,3.87963
31905,4.11612
31906,3.64857
31907,3.1482
31908,3.7592
31909,3.8342
31910,3.19316
31911,2.88166
31912,3.01812
31913,3.4338
31914,3.21546
31915,3.20752
31916,3.01525
31917,3.29682
31918,2.67576
31919,3.01014
31920,2.64847
31921,3.43874
31922,3.42959
31923,2.75217
31924,2.66402
31925,3.3757
31926,3.43423
31927,3.71723
31928,2.87637
31929,2.74382
31930,3.22773
31931,2.5659
31932,2.75463
31933,3.37429
31934,2.372
31935,2.62942
31936,3.76457
31937,1.92726
31938,3.02951
31939,3.36274
31940,3.27812
31941,3.48792
31942,3.20074
31943,3.65874
31944,3.18775
31945,3.38475
31946,2.8139
31947,4.12258
31948,4.30163
31949,3.5409
31950,4.49093
31951,3.23469
31952,3.92026
31953,4.02134
31954,4.81733
31955,4.00045
31956,3.8983
31957,3.74723
31958,2.85455
31959,4.25699
31960,3.33772
31961,4.15771
31962,4.09587
31963,4.07376
31964,3.6182
31965,3.31257
31966,3.04267
31967,4.22607
31968,3.23278
31969,4.39733
31970,4.20537
31971,3.62536
31972,4.60759
31973,3.66558
31974,3.90085
31975,3.10336
31976,3.99409
31977,4.15544
31978,3.13544
31979,4.33275
31980,4.276
31981,3.79917
31982,3.19576
31983,3.28758
31984,3.06792
31985,3.55857
31986,3.98283
31987,3.48011
31988,3.34358
31989,3.60536
31990,3.94552
31991,4.35836
31992,4.33869
31993,4.20311
31994,3.69289
31995,3.69643
31996,3.75008
31997,3.60006
31998,2.98371
31999,4.46651
32000,3.95609
32001,4.20329
32002,3.43736
32003,3.7374
32004,3.20212
32005,3.15193
32006,3.56337
32007,4.15422
32008,4.56904
32009,3.31527
32010,3.44527
32011,4.25728
32012,3.9263
32013,4.29525
32014,4.41723
32015,2.34019
32016,3.57208
32017,3.86847
32018,3.24404
32019,3.6716
32020,2.89886
32021,3.47563
32022,4.42467
32023,3.59247
32024,3.44506
32025,3.62014
32026,3.67373
32027,4.037
32028,3.73454
32029,3.81824
32030,3.28178
32031,3.69581
32032,4.00683
32033,3.20435
32034,2.84292
32035,3.47526
32036,3.41948
32037,3.80797
32038,3.40468
32039,3.69222
32040,3.74775
32041,2.89494
32042,2.83311
32043,3.56681
32044,3.25717
32045,3.81651
32046,3.50317
32047,4.09317
32048,3.78251
32049,3.35209
32050,3.08752
32051,2.9694
32052,3.73468
32053,3.6948
32054,3.4879
32055,3.71637
32056,3.59273
32057,3.50897
32058,3.49457
32059,3.16309
32060,2.74396
32061,3.71816
32062,3.1559
32063,4.5207
32064,2.88385
32065,3.62349
32066,3.56812
32067,2.26412
32068,3.75573
32069,3.25569
32070,3.59117
32071,4.35372
32072,2.42484
32073,3.62198
32074,4.11307
32075,3.01587
32076,3.65394
32077,3.1105
32078,3.46857
32079,3.84308
32080,3.35847
32081,3.49876
32082,3.11658
32083,3.85979
32084,3.02197
32085,3.24962
32086,3.16264
32087,3.49806
32088,3.38113
32089,4.18103
32090,3.34342
32091,2.83183
32092,2.61679
32093,3.50968
32094,2.19878
32095,4.6123
32096,3.55777
32097,2.97526
32098,4.2417
32099,3.50503
32100,4.08151
32101,3.85872
32102,3.49168
32103,3.89825
32104,3.5436
32105,3.63612
32106,3.7446
32107,3.73024
32108,4.15361
32109,3.86619
32110,3.91432
32111,3.7545
32112,3.85964
32113,4.22045
32114,3.39373
32115,3.70003
32116,4.33229
32117,3.91063
32118,3.88696
32119,2.90346
32120,4.55019
32121,3.92987
32122,3.4805
32123,2.10596
32124,3.37728
32125,2.25189
32126,3.81898
32127,4.80486
32128,2.73448
32129,4.26966
32130,3.81983
32131,4.07419
32132,3.64259
32133,3.4464
32134,1.84902
32135,2.47317
32136,3.30361
32137,4.11342
32138,4.74479
32139,4.21044
32140,4.23497
32141,2.60199
32142,4.32086
32143,3.52694
32144,4.28659
32145,4.31649
32146,4.04389
32147,4.17903
32148,3.98905
32149,4.19614
32150,4.42727
32151,3.77157
32152,4.28535
32153,3.83584
32154,4.15572
32155,4.13775
32156,4.26431
32157,4.33514
32158,4.54319
32159,5
32160,4.85304
32161,4.4548
32162,4.35408
32163,4.09367
32164,4.0798
32165,4.27346
32166,3.51242
32167,3.7022
32168,4.23334
32169,4.17348
32170,3.59854
32171,4.14716
32172,4.56954
32173,4.2408
32174,4.30048
32175,4.08321
32176,3.99453
32177,3.44704
32178,3.99817
32179,4.17884
32180,4.36113
32181,4.18852
32182,3.94829
32183,4.32602
32184,3.54019
32185,3.97839
32186,4.38784
32187,3.97039
32188,3.72588
32189,3.69196
32190,4.21859
32191,2.83098
32192,4.43599
32193,4.38632
32194,3.77891
32195,3.93368
32196,2.69689
32197,4.0261
32198,3.84939
32199,3.61124
32200,2.7683
32201,3.98125
32202,3.83336
32203,2.57337
32204,4.40887
32205,3.79089
32206,3.76662
32207,3.57399
32208,3.7678
32209,3.53706
32210,3.06571
32211,3.78797
32212,3.74518
32213,4.06992
32214,3.87093
32215,3.69899
32216,3.99645
32217,3.04821
32218,4.02896
32219,3.80339
32220,3.28374
32221,3.3176
32222,3.8845
32223,3.83066
32224,2.82744
32225,3.73422
32226,3.11231
32227,4.06443
32228,3.40225
32229,3.63201
32230,3.05171
32231,3.86175
32232,3.92898
32233,3.12504
32234,3.16588
32235,4.08053
32236,3.33941
32237,3.27638
32238,3.91807
32239,3.18623
32240,3.8265
32241,3.46751
32242,3.59709
32243,3.47172
32244,3.37821
32245,3.60768
32246,2.7713
32247,3.42793
32248,3.52419
32249,3.75476
32250,3.98247
32251,3.87879
32252,3.79423
32253,3.50743
32254,4.04288
32255,2.86842
32256,3.77717
32257,3.77526
32258,3.68086
32259,3.99729
32260,3.25414
32261,3.14969
32262,4.12231
32263,4.18056
32264,2.9975
32265,3.96515
32266,2.71684
32267,4.18126
32268,3.7181
32269,4.03678
32270,3.51918
32271,3.52667
32272,3.22703
32273,1
32274,3.51814
32275,3.37643
32276,3.80747
32277,3.66754
32278,4.34283
32279,3.83225
32280,4.81894
32281,4.03516
32282,4.17583
32283,3.94185
32284,4.74927
32285,3.24319
32286,3.49417
32287,4.00985
32288,3.06193
32289,3.75555
32290,3.91377
32291,4.03073
32292,4.48376
32293,4.34807
32294,4.02114
32295,3.00048
32296,3.61317
32297,4.1941
32298,4.25591
32299,2.82892
32300,3.91839
32301,3.81239
32302,3.79525
32303,3.71977
32304,4.19519
32305,3.82649
32306,2.81666
32307,3.54022
32308,3.55737
32309,3.8628
32310,4.40781
32311,4.2638
32312,4.59384
32313,4.22884
32314,3.07327
32315,3.93775
32316,3.50538
32317,3.20162
32318,4.34236
32319,3.60844
32320,2.69893
32321,2.80384
32322,3.28103
32323,3.19625
32324,3.42024
32325,3.55582
32326,4.50138
32327,4.50699
32328,3.68138
32329,3.53168
32330,3.9403
32331,3.37761
32332,4.24337
32333,3.52685
32334,3.79107
32335,4.27056
32336,3.05716
32337,3.51464
32338,3.36885
32339,3.85221
32340,2.96671
32341,4.2297
32342,3.40529
32343,3.9195
32344,3.631
32345,3.17966
32346,4.09111
32347,3.19267
32348,3.63388
32349,4.20159
32350,3.50655
32351,4.02227
32352,4.23828
32353,3.98827
32354,3.3932
32355,4.06875
32356,2.78278
32357,3.80865
32358,4.0458
32359,4.35055
32360,3.99551
32361,4.24008
32362,4.11471
32363,4.62248
32364,2.95166
32365,4.1483
32366,3.90587
32367,2.40617
32368,3.7087
32369,4.70477
32370,4.41846
32371,4.46153
32372,3.43321
32373,4.23242
32374,4.42537
32375,3.6706
32376,3.90158
32377,4.68689
32378,4.5633
32379,4.28818
32380,4.25866
32381,3.94734
32382,4.32314
32383,4.60199
32384,4.01246
32385,4.08715
32386,3.7195
32387,4.31675
32388,4.40336
32389,4.06616
32390,4.09505
32391,5
32392,4.31474
32393,2.2492
32394,5
32395,3.44836
32396,3.59831
32397,3.57045
32398,3.60469
32399,4.13228
32400,4.46519
32401,3.26103
32402,3.86954
32403,3.60516
32404,3.4251
32405,4.24026
32406,3.79489
32407,3.86311
32408,3.60412
32409,2.56531
32410,3.45737
32411,4.38913
32412,3.40591
32413,4.21591
32414,2.15027
32415,4.01899
32416,4.35965
32417,3.13775
32418,3.50583
32419,4.09898
32420,4.22242
32421,4.38815
32422,3.67614
32423,4.20347
32424,3.95691
32425,4.54039
32426,4.33412
32427,4.25385
32428,3.90507
32429,4.18898
32430,3.53053
32431,3.55829
32432,3.93181
32433,4.53259
32434,3.03037
32435,3.73553
32436,2.82373
32437,3.0074
32438,3.58597
32439,2.66677
32440,4.16025
32441,2.60025
32442,5
32443,3.47392
32444,2.30169
32445,3.85216
32446,4.05998
32447,3.2469
32448,3.31105
32449,2.54317
32450,3.44531
32451,2.79595
32452,2.08382
32453,3.29694
32454,2.21899
32455,1.98007
32456,2.91357
32457,2.11338
32458,3.72749
32459,2.30187
32460,2.34605
32461,3.14491
32462,3.20344
32463,3.94905
32464,3.40481
32465,2.67735
32466,4.27644
32467,3.91046
32468,3.91563
32469,3.10193
32470,4.55436
32471,4.28704
32472,4.55329
32473,3.9772
32474,4.03627
32475,3.64072
32476,3.62545
32477,4.02837
32478,4.07436
32479,3.38696
32480,3.66829
32481,3.11041
32482,3.41698
32483,3.22576
32484,3.16168
32485,2.93972
32486,2.65097
32487,3.0216
32488,3.73154
32489,3.08292
32490,3.15763
32491,3.81972
32492,3.49069
32493,4.17467
32494,3.38446
32495,1.92503
32496,2.10704
32497,3.97924
32498,3.37481
32499,3.71682
32500,4.65503
32501,3.86106
32502,3.74341
32503,2.69214
32504,3.67274
32505,3.99327
32506,2.26079
32507,2.53278
32508,3.88586
32509,3.12203
32510,3.72534
32511,2.29599
32512,1.54451
32513,1.35471
32514,3.08477
32515,2.58303
32516,2.73217
32517,1.89069
32518,2.79363
32519,3.27191
32520,3.41826
32521,3.06889
32522,1.66987
32523,2.06762
32524,2.36195
32525,2.05411
32526,2.59431
32527,2.31001
32528,3.35135
32529,2.41081
32530,2.4948
32531,2.07671
32532,2.56752
32533,4.21098
32534,3.02718
32535,2.23172
32536,3.68946
32537,2.71797
32538,2.69107
32539,2.14214
32540,1.42417
32541,2.49847
32542,1.7077
32543,2.19065
32544,2.41021
32545,1.44635
32546,1.03628
32547,1.33132
32548,3.443
32549,1.45623
32550,3.10359
32551,2.16461
32552,1.65792
32553,2.06098
32554,2.51868
32555,2.30484
32556,2.28555
32557,2.53551
32558,1
32559,2.45319
32560,2.87941
32561,1.66767
32562,2.83988
32563,2.80419
32564,1.64134
32565,2.37847
32566,2.69136
32567,3.77762
32568,2.07438
32569,2.41181
32570,2.69323
32571,3.73804
32572,2.37078
32573,3.36858
32574,2.5553
32575,2.18421
32576,2.70094
32577,1.60261
32578,2.11655
32579,2.00769
32580,2.75311
32581,2.90286
32582,1
32583,1.40778
32584,4.12744
32585,1.92852
32586,2.91088
32587,2.49462
32588,3.11706
32589,2.91023
32590,1.61425
32591,1.07464
32592,3.23954
32593,1.45435
32594,2.41789
32595,4.03626
32596,4.15156
32597,4.2337
32598,4.18204
32599,4.82422
32600,3.9696
32601,4.83956
32602,4.88167
32603,4.00859
32604,4.29126
32605,3.85023
32606,2.55024
32607,4.10928
32608,3.76639
32609,3.96589
32610,3.98135
32611,3.82091
32612,3.76874
32613,4.14143
32614,3.68223
32615,4.35661
32616,4.0828
32617,4.07076
32618,2.33413
32619,3.46887
32620,4.06978
32621,3.20832
32622,3.61358
32623,4.41088
32624,4.09663
32625,4.10702
32626,4.32157
32627,4.33699
32628,4.1259
32629,3.94748
32630,3.31929
32631,3.85755
32632,3.53956
32633,3.99588
32634,4.15772
32635,3.50342
32636,4.02269
32637,3.98167
32638,4.47477
32639,4.68664
32640,4.35233
32641,3.89579
32642,4.907
32643,5
32644,4.82035
32645,2.56555
32646,2.71778
32647,2.83702
32648,3.42356
32649,4.05973
32650,3.98817
32651,3.1339
32652,3.55838
32653,3.06729
32654,3.99202
32655,3.76749
32656,3.16971
32657,3.62563
32658,3.21184
32659,3.49702
32660,3.37061
32661,3.9599
32662,3.86806
32663,3.71722
32664,3.64699
32665,3.65799
32666,3.15606
32667,3.78422
32668,2.88422
32669,3.50983
32670,3.10112
32671,3.54251
32672,3.54332
32673,2.6294
32674,3.55345
32675,3.27393
32676,3.1287
32677,2.62334
32678,3.28879
32679,2.962
32680,2.78392
32681,5
32682,3.16503
32683,2.85641
32684,3.60629
32685,2.73167
32686,3.27304
32687,4.25445
32688,2.34816
32689,2.38956
32690,2.97886
32691,3.15756
32692,3.81054
32693,3.08929
32694,1
32695,2.89435
32696,3.44643
32697,3.70168
32698,3.81052
32699,3.04285
32700,3.18279
32701,3.63244
32702,3.67582
32703,3.23192
32704,3.92537
32705,3.35838
32706,3.09802
32707,3.32466
32708,2.98623
32709,3.11219
32710,3.23856
32711,1.98824
32712,3.75902
32713,3.48229
32714,2.77144
32715,2.97664
32716,3.88135
32717,3.54651
32718,3.43693
32719,3.71219
32720,3.47156
32721,3.23005
32722,2.67221
32723,2.73135
32724,4.02607
32725,2.95381
32726,2.78044
32727,3.65287
32728,3.33143
32729,4.0635
32730,3.86999
32731,4.21551
32732,3.16809
32733,3.89225
32734,3.39503
32735,3.5158
32736,3.92512
32737,2.78887
32738,3.30327
32739,4.03818
32740,2.93271
32741,3.64407
32742,3.83573
32743,4.09052
32744,3.32266
32745,3.91001
32746,3.4309
32747,3.68832
32748,3.9809
32749,2.58117
32750,3.87875
32751,3.79606
32752,3.33223
32753,3.45372
32754,3.68161
32755,2.94805
32756,3.13977
32757,3.69743
32758,3.68956
32759,4.26126
32760,3.33192
32761,3.13158
32762,3.566
32763,3.30792
32764,3.18305
32765,3.7291
32766,4.44534
32767,2.94559
32768,3.10256
32769,2.7315
32770,3.54418
32771,3.68171
32772,2.49124
32773,3.19134
32774,3.11155
32775,2.96064
32776,3.77825
32777,3.17919
32778,3.94784
32779,3.24907
32780,3.01044
32781,3.70018
32782,3.00414
32783,3.51034
32784,3.86824
32785,4.34564
32786,3.39928
32787,3.47026
32788,3.93541
32789,3.87528
32790,4.01286
32791,2.58228
32792,3.25773
32793,3.79667
32794,2.99004
32795,3.00316
32796,3.85974
32797,1.90855
32798,2.78971
32799,3.86213
32800,4.24141
32801,3.96545
32802,2.76547
32803,3.17491
32804,3.62406
32805,3.83354
32806,4.23879
32807,3.3867
32808,1.70648
32809,4.51662
32810,3.97311
32811,4.6308
32812,4.73742
32813,4.31371
32814,2.99351
32815,4.34692
32816,4.01483
32817,3.51026
32818,4.44241
32819,3.24845
32820,4.25619
32821,4.6679
32822,4.52517
32823,4.85441
32824,4.52758
32825,4.0943
32826,4.09783
32827,4.46281
32828,3.26331
32829,4.56075
32830,4.68418
32831,3.43333
32832,3.92542
32833,3.55444
32834,3.57762
32835,3.37004
32836,3.88986
32837,3.96125
32838,4.05898
32839,2.44142
32840,4.61986
32841,3.16477
32842,4.14484
32843,2.69957
32844,3.71092
32845,3.80208
32846,4.46814
32847,4.10588
32848,2.84228
32849,4.38553
32850,4.29892
32851,3.88975
32852,4.68982
32853,4.80356
32854,3.72634
32855,3.82318
32856,3.60334
32857,4.04787
32858,4.20061
32859,3.85923
32860,4.11061
32861,3.61563
32862,4.35404
32863,4.50943
32864,4.28725
32865,4.33543
32866,4.22414
32867,3.87731
32868,4.25846
32869,3.27717
32870,3.80637
32871,4.24514
32872,4.33273
32873,4.48823
32874,4.44631
32875,3.11982
32876,3.9029
32877,4.49596
32878,3.98072
32879,4.74717
32880,3.17863
32881,3.88614
32882,3.39148
32883,4.00293
32884,3.74346
32885,4.24753
32886,4.69212
32887,4.22075
32888,3.53384
32889,3.62835
32890,3.8406
32891,2.90541
32892,4.96458
32893,1.90612
32894,3.37979
32895,4.04238
32896,4.13628
32897,3.16195
32898,4.4591
32899,4.66187
32900,3.91738
32901,4.66178
32902,3.61434
32903,4.70993
32904,3.7515
32905,3.33722
32906,2.93259
32907,4.94075
32908,2.44098
32909,4.4129
32910,3.75702
32911,4.48464
32912,3.68439
32913,4.21766
32914,2.2534
32915,2.87921
32916,3.33904
32917,4.00628
32918,4.14062
32919,2.3078
32920,3.53996
32921,3.53561
32922,2.59014
32923,4.82808
32924,2.09701
32925,1.90812
32926,3.39811
32927,2.98828
32928,1.73906
32929,2.89109
32930,3.39782
32931,3.1046
32932,3.88547
32933,2.02839
32934,3.80542
32935,3.51643
32936,2.50133
32937,2.79295
32938,4.71627
32939,3.49942
32940,3.15235
32941,3.10961
32942,4.19972
32943,2.8863
32944,3.91921
32945,3.09427
32946,4.18025
32947,3.03036
32948,3.63705
32949,3.67096
32950,4.29079
32951,2.989
32952,3.27318
32953,3.97677
32954,4.30253
32955,3.18362
32956,3.4329
32957,2.31885
32958,4.07272
32959,2.89801
32960,3.87275
32961,4.02652
32962,3.9376
32963,3.85505
32964,3.67389
32965,3.17569
32966,3.84517
32967,3.05233
32968,3.66465
32969,1.99117
32970,3.9633
32971,4.10742
32972,2.48269
32973,2.76934
32974,2.23282
32975,3.18666
32976,2.24196
32977,3.31459
32978,1.7221
32979,3.12756
32980,3.84038
32981,3.5792
32982,3.30705
32983,3.78452
32984,3.91338
32985,3.18652
32986,2.28138
32987,2.81706
32988,3.5888
32989,2.07943
32990,2.75242
32991,1.79686
32992,3.58449
32993,2.59159
32994,2.71121
32995,4.47716
32996,3.38301
32997,4.37172
32998,3.46289
32999,3.35683
33000,3.36184
33001,3.86948
33002,2.35326
33003,3.24674
33004,3.38323
33005,2.442
33006,3.27154
33007,2.35163
33008,3.35693
33009,3.55259
33010,3.85676
33011,2.57507
33012,2.66145
33013,2.77579
33014,4.10886
33015,3.83637
33016,2.14029
33017,3.3724
33018,3.16189
33019,4.00627
33020,3.41234
33021,3.06074
33022,3.24509
33023,2.62175
33024,3.34626
33025,3.63956
33026,4.49884
33027,3.63248
33028,3.53189
33029,4.94915
33030,4.12782
33031,4.25132
33032,4.53804
33033,3.3617
33034,3.12342
33035,3.6646
33036,3.63947
33037,3.28011
33038,4.31357
33039,3.98241
33040,2.89609
33041,4.68743
33042,2.65693
33043,2.95558
33044,3.48179
33045,2.3654
33046,4.20189
33047,4.66056
33048,4.30943
33049,4.61192
33050,2.80398
33051,4.20209
33052,4.92242
33053,3.81987
33054,4.76465
33055,4.84175
33056,4.05243
33057,4.49954
33058,4.13946
33059,4.72734
33060,2.85152
33061,3.20113
33062,3.93025
33063,3.72083
33064,2.59829
33065,4.11745
33066,2.02744
33067,2.88117
33068,4.5687
33069,4.67472
33070,2.28003
33071,1.77568
33072,3.43569
33073,3.3242
33074,2.23513
33075,2.45056
33076,1.84131
33077,3.89508
33078,3.93627
33079,3.79645
33080,1.7535
33081,3.17802
33082,3.58414
33083,3.37872
33084,3.86804
33085,3.75351
33086,2.8519
33087,3.11707
33088,3.50433
33089,2.68655
33090,4.35442
33091,3.54204
33092,3.98742
33093,3.02236
33094,2.37077
33095,3.88439
33096,2.38486
33097,3.02339
33098,2.66619
33099,3.17835
33100,3.47108
33101,3.60667
33102,3.44808
33103,2.46846
33104,1.46773
33105,2.81397
33106,3.72305
33107,2.63319
33108,2.62323
33109,1.96593
33110,2.04939
33111,4.3271
33112,1.67626
33113,2.63517
33114,2.95103
33115,2.94468
33116,3.13489
33117,2.72345
33118,3.47564
33119,2.77281
33120,1.85956
33121,3.35336
33122,2.69808
33123,3.84524
33124,4.21093
33125,3.00497
33126,2.5538
33127,4.31352
33128,4.40983
33129,2.13925
33130,3.33778
33131,2.78766
33132,2.09384
33133,2.50344
33134,2.47015
33135,3.64747
33136,3.17892
33137,3.40871
33138,2.11152
33139,2.60882
33140,3.64012
33141,3.53026
33142,1.50173
33143,3.1856
33144,3.02428
33145,2.7676
33146,3.87128
33147,3.17824
33148,2.06532
33149,2.8046
33150,2.27096
33151,3.49796
33152,2.60285
33153,2.1109
33154,3.91384
33155,2.35494
33156,2.02824
33157,3.6275
33158,2.37207
33159,3.28629
33160,3.92416
33161,3.03863
33162,2.4601
33163,3.5643
33164,3.09961
33165,4.05736
33166,2.36886
33167,3.72254
33168,2.70758
33169,2.949
33170,2.68299
33171,3.82307
33172,3.30242
33173,2.56007
33174,3.89957
33175,3.82956
33176,1.4263
33177,3.18343
33178,2.01235
33179,3.049
33180,3.44022
33181,2.45055
33182,3.65477
33183,2.80082
33184,3.53706
33185,3.86352
33186,1.99978
33187,2.98154
33188,4.11903
33189,3.19467
33190,1.29551
33191,4.14957
33192,3.78461
33193,3.25904
33194,2.89619
33195,1.40267
33196,3.34803
33197,2.65568
33198,2.84553
33199,1.67967
33200,1.33973
33201,2.67466
33202,3.3376
33203,2.43746
33204,3.38921
33205,4.40969
33206,2.74429
33207,4.06755
33208,2.29081
33209,4.49403
33210,3.34852
33211,5
33212,3.07969
33213,2.61617
33214,3.43455
33215,2.07203
33216,2.40772
33217,3.28961
33218,3.19095
33219,2.05921
33220,3.78684
33221,2.39736
33222,3.08649
33223,2.71755
33224,3.15739
33225,2.18799
33226,4.39464
33227,4.12563
33228,2.57092
33229,3.94621
33230,2.46679
33231,3.63498
33232,4.00414
33233,3.62793
33234,4.03397
33235,2.42606
33236,4.3445
33237,1.78135
33238,3.95647
33239,1.84281
33240,4.03327
33241,2.69876
33242,3.73207
33243,2.90532
33244,3.64324
33245,4.34442
33246,2.68816
33247,4.00951
33248,2.27711
33249,3.8806
33250,3.61196
33251,1.03773
33252,2.66721
33253,4.46734
33254,3.76964
33255,3.96745
33256,3.57448
33257,2.665
33258,4.08926
33259,2.29078
33260,3.98406
33261,4.12333
33262,2.67601
33263,3.63849
33264,2.13251
33265,3.85229
33266,3.13901
33267,3.31711
33268,3.45942
33269,2.33188
33270,4.13112
33271,2.65722
33272,2.9915
33273,3.48905
33274,2.91089
33275,3.11622
33276,4.30378
33277,4.45542
33278,4.03384
33279,3.40236
33280,2.4188
33281,3.52965
33282,4.02526
33283,3.7698
33284,2.99731
33285,2.88705
33286,3.95325
33287,3.30973
33288,2.60035
33289,1.73215
33290,2.72548
33291,3.94109
33292,4.63206
33293,3.62785
33294,3.66849
33295,4.08642
33296,4.18138
33297,4.43446
33298,4.62265
33299,3.56168
33300,3.65761
33301,4.31863
33302,2.78655
33303,2.34553
33304,2.72466
33305,2.30949
33306,2.74187
33307,2.47858
33308,2.94851
33309,4.58585
33310,4.29085
33311,3.86073
33312,3.97597
33313,3.44961
33314,3.9438
33315,3.36057
33316,4.1262
33317,3.43593
33318,3.6553
33319,3.9477
33320,4.05346
33321,2.99697
33322,3.98284
33323,3.90149
33324,3.29581
33325,5
33326,3.12327
33327,4.137
33328,3.63661
33329,4.36216
33330,3.6153
33331,2.20698
33332,2.57078
33333,2.62012
33334,2.83178
33335,4.29821
33336,2.76593
33337,3.30778
33338,2.09356
33339,2.59336
33340,3.34813
33341,1.97867
33342,3.05899
33343,1.78335
33344,3.02492
33345,2.18276
33346,2.04574
33347,1.25517
33348,2.59663
33349,3.35503
33350,4.40112
33351,4.27242
33352,3.16235
33353,4.18129
33354,4.61866
33355,4.35451
33356,4.41001
33357,4.77048
33358,4.6997
33359,3.70383
33360,5
33361,3.23356
33362,2.878
33363,3.64746
33364,2.59724
33365,3.77254
33366,3.86103
33367,2.69698
33368,1.75128
33369,4.42744
33370,4.9093
33371,1.89493
33372,4.03079
33373,3.47091
33374,1.77411
33375,4.06257
33376,4.33151
33377,3.23044
33378,1.96896
33379,2.67793
33380,2.90695
33381,1.27607
33382,2.67113
33383,1.8217
33384,3.16697
33385,4.13877
33386,4.27074
33387,3.77675
33388,2.41357
33389,4.07361
33390,2.69782
33391,4.1162
33392,3.60154
33393,3.20522
33394,3.16604
33395,3.9842
33396,2.13748
33397,3.78666
33398,3.34699
33399,4.1053
33400,2.90762
33401,3.35694
33402,3.74232
33403,3.0719
33404,2.70814
33405,3.29577
33406,3.69356
33407,2.80742
33408,2.4264
33409,4.11116
33410,2.59616
33411,3.12251
33412,3.37917
33413,4.5631
33414,4.41371
33415,3.44823
33416,4.14679
33417,4.20411
33418,3.82636
33419,4.46553
33420,4.00461
33421,3.35561
33422,3.84593
33423,3.99787
33424,3.16282
33425,3.87489
33426,4.20982
33427,2.45916
33428,3.81634
33429,2.16041
33430,4.6825
33431,3.32136
33432,3.09541
33433,2.85747
33434,2.94321
33435,4.15463
33436,2.74269
33437,3.34309
33438,2.20094
33439,2.9703
33440,4.08187
33441,4.0185
33442,4.63729
33443,3.07534
33444,3.44382
33445,3.5165
33446,4.5118
33447,2.8528
33448,3.06163
33449,4.37562
33450,4.03437
33451,3.14276
33452,3.19426
33453,3.43421
33454,2.31251
33455,2.85191
33456,2.33608
33457,3.95782
33458,3.69514
33459,3.79754
33460,3.26986
33461,4.73768
33462,3.69708
33463,2.7573
33464,4.02315
33465,2.96208
33466,3.19758
33467,3.54726
33468,3.64772
33469,3.1944
33470,2.34024
33471,3.65804
33472,4.05132
33473,3.61187
33474,3.51965
33475,4.42765
33476,3.6407
33477,1.71503
33478,2.76487
33479,3.74991
33480,3.44363
33481,3.34068
33482,3.21879
33483,3.07298
33484,4.20974
33485,3.22053
33486,3.28816
33487,2.55461
33488,3.83425
33489,3.47762
33490,2.83918
33491,3.73737
33492,3.06951
33493,3.4765
33494,2.72108
33495,3.32405
33496,3.05449
33497,2.08653
33498,3.1823
33499,3.65195
33500,3.02731
33501,3.3913
33502,3.87879
33503,1.69107
33504,3.77223
33505,2.6338
33506,3.91587
33507,2.84205
33508,2.57497
33509,3.13166
33510,3.20678
33511,2.6462
33512,3.59152
33513,3.64407
33514,4.06432
33515,2.30512
33516,3.53474
33517,3.38997
33518,2.76092
33519,3.37553
33520,3.11316
33521,3.34549
33522,3.78933
33523,3.81325
33524,3.02339
33525,2.5745
33526,2.2448
33527,3.78249
33528,2.00204
33529,1.9143
33530,1.87703
33531,3.60706
33532,3.7649
33533,3.13901
33534,4.0724
33535,2.50395
33536,3.75734
33537,3.27838
33538,1.91052
33539,2.1941
33540,3.92489
33541,3.43374
33542,2.96516
33543,3.06858
33544,4.56017
33545,4.25529
33546,4.90847
33547,4.74118
33548,4.78111
33549,4.99776
33550,4.16253
33551,4.40901
33552,4.07942
33553,3.89965
33554,2.85206
33555,4.18047
33556,3.88229
33557,3.85101
33558,3.50705
33559,4.02899
33560,3.95369
33561,3.93282
33562,4.04969
33563,4.09149
33564,3.21857
33565,3.96415
33566,4.13865
33567,3.36943
33568,3.13105
33569,3.19509
33570,3.58275
33571,4.11088
33572,3.22984
33573,3.22732
33574,3.64556
33575,3.5723
33576,3.75583
33577,3.93063
33578,3.1003
33579,2.5148
33580,2.56142
33581,2.77528
33582,2.03947
33583,2.64399
33584,2.35214
33585,3.05171
33586,1.81127
33587,3.20262
33588,2.65588
33589,2.61188
33590,2.11241
33591,2.74711
33592,1.61488
33593,1.95423
33594,2.57057
33595,2.66159
33596,2.43875
33597,2.85804
33598,1.62803
33599,2.26198
33600,2.43003
33601,3.57499
33602,3.08075
33603,2.44793
33604,2.49571
33605,2.90974
33606,2.07252
33607,1.24693
